"1.","William Trubridge","https://athletes.aidainternational.org/Profile-749ff4c9-7676-43bc-b668-de6d5d66e550","(New Zealand)","102 m","102 m","102","0","2016-07-14","World Record Attempt - William Trubridge","https://events.aidainternational.org/EventResults-12"
"389.","Kristian Mäki-Jussila","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001336","(Finland)","45 m","45 m","45","0","2019-05-31","DahabApnea Spring Comp","https://events.aidainternational.org/EventResults-2395"
"390.","Bohwan Cha","https://athletes.aidainternational.org/Profile-803ad98c-f413-4884-8914-7cdc3ced5b13","(Republic of Korea)","45 m","45 m","45","0","2019-09-04","AIDA Dahab Championship  2nd","https://events.aidainternational.org/EventResults-2456"
"391.","Arnd Steckenborn","https://athletes.aidainternational.org/Profile-75cdfbe2-e056-4590-bae5-73945b58a0b8","(Germany)","45 m","45 m","45","0","2019-09-08","AIDA Depth World Championship 2019","https://events.aidainternational.org/EventResults-2272"
"392.","Chia Cheng  Liu (Buff)","https://athletes.aidainternational.org/Profile-11e04aae-bf69-40ce-b10a-ad45826257c8","(Taiwan)","45 m","45 m","45","0","2019-11-06","AIDA SABANG INTERNATIONAL FREEDIVING COMPETITION 2019","https://events.aidainternational.org/EventResults-2595"
"393.","Jody Fisher","https://athletes.aidainternational.org/Profile-f72f7b9d-b0b1-40e7-9d99-b4c962b882bd","(Australia)","53 m","56 m","44","9","2011-09-15","AIDA Individual Depth World Championship 2011","https://events.aidainternational.org/EventResults-917"
"394.","Julie Russell","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000683","(United States)","44 m","44 m","44","0","2007-04-29","CAFA & USAA cosponsored national with guests","https://events.aidainternational.org/EventResults-1507"
"395.","Matti Luukkonen","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000075a","(Finland)","44 m","44 m","44","0","2008-08-20","Nordic Deep 2008","https://events.aidainternational.org/EventResults-385"
"396.","Carolina Schrappe","https://athletes.aidainternational.org/Profile-115c3154-fdb3-467b-905e-ffaf902a77d5","(Brazil)","44 m","44 m","44","0","2009-05-27","PFI Cayman 2009","https://events.aidainternational.org/EventResults-1510"
"397.","Adrian Suarez","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000007c0","(Venezuela)","44 m","44 m","44","0","2009-12-03","5th AIDA Individual World Championship 2009","https://events.aidainternational.org/EventResults-1554"
"398.","Anna Paraiyar","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000c7f","(United Kingdom)","44 m","44 m","44","0","2012-10-20","TRIPLE DEPTH 2012","https://events.aidainternational.org/EventResults-357"
"399.","Aristidis Efstathiou","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000942","(Germany)","44 m","44 m","44","0","2014-06-15","7th AIDA Mediterranean World Cup","https://events.aidainternational.org/EventResults-934"
"400.","Karla Mendez","https://athletes.aidainternational.org/Profile-ce16d98d-46ce-4b0c-b07f-d10a3cbbf240","(Venezuela)","44 m","44 m","44","0","2018-11-27","Blue Element 2018","https://events.aidainternational.org/EventResults-2254"
"401.","Oka Espenilla","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000018b3","(Philippines)","44 m","44 m","44","0","2019-05-18","Philippine Depth National Championship 2019","https://events.aidainternational.org/EventResults-2299"
"402.","Hou I Ming","https://athletes.aidainternational.org/Profile-54a1d55c-d4fb-4f40-a8c3-2127491fa564","(Taiwan)","44 m","44 m","44","0","2019-06-10","Asian Freediving Cup 2019","https://events.aidainternational.org/EventResults-2297"
"403.","Hyemin Kim","https://athletes.aidainternational.org/Profile-953e030d-04b3-4484-a78c-cfcba7367ba8","(Republic of Korea)","44 m","44 m","44","0","2019-09-07","AIDA Freedive Panglao Japanese Cup 2019","https://events.aidainternational.org/EventResults-2531"
"404.","Tom Lightfoot","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000000a4","(Canada)","43 m","43 m","43","0","2003-05-05","CAFA Western Regional Competition","https://events.aidainternational.org/EventResults-1064"
"405.","Jussi Lehtonen","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000446","(Finland)","43 m","43 m","43","0","2006-07-22","Asikkala Deep Duathlon","https://events.aidainternational.org/EventResults-500"
"406.","Peter Weinmann","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000048","(Switzerland)","43 m","43 m","43","0","2007-09-08","Swiss Championship with guests","https://events.aidainternational.org/EventResults-1409"
"407.","Kars Van Kouwen","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000147","(Netherlands)","43 m","43 m","43","0","2007-10-27","4th AIDA Individual World Championship","https://events.aidainternational.org/EventResults-955"
"408.","Slaven Cubric","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000049d","(Croatia)","43 m","43 m","43","0","2008-06-10","Triple Depth 2008","https://events.aidainternational.org/EventResults-956"
"409.","Mark Harris","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000002b8","(United Kingdom)","43 m","43 m","43","0","2010-06-14","3rd Mediterranean Freediving Meeting","https://events.aidainternational.org/EventResults-1478"
"410.","Timothy Money","https://athletes.aidainternational.org/Profile-89642b68-021f-4335-85f9-55b60f5061f3","(United Kingdom)","43 m","43 m","43","0","2010-06-14","3rd Mediterranean Freediving Meeting","https://events.aidainternational.org/EventResults-1478"
"411.","Frank De Jong","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000ad2","(Belgium)","43 m","43 m","43","0","2011-01-21","FDI Going Deep","https://events.aidainternational.org/EventResults-984"
"412.","Mario Santiago Jakas Albisu","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000d93","(Spain)","43 m","43 m","43","0","2011-06-23","Triple Depth 2011","https://events.aidainternational.org/EventResults-980"
"413.","Joonas Vuorela","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000d71","(Finland)","43 m","43 m","43","0","2011-09-15","AIDA Individual Depth World Championship 2011","https://events.aidainternational.org/EventResults-917"
"414.","Jana Balounova","https://athletes.aidainternational.org/Profile-41074595-9d1c-456c-8117-36e9ec001567","(Czech Republic)","43 m","43 m","43","0","2012-10-20","TRIPLE DEPTH 2012","https://events.aidainternational.org/EventResults-357"
"415.","Tue Kappel","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000cc1","(Denmark)","43 m","43 m","43","0","2013-08-07","Nordic Championship 2013","https://events.aidainternational.org/EventResults-1023"
"416.","Ryuta Nakanishi","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000011cb","(Japan)","43 m","43 m","43","0","2013-09-15","AIDA INDIVIDUAL DEPHT WORLD CHAMPIONSHIP 2013","https://events.aidainternational.org/EventResults-928"
"417.","Ricardo Paris","https://athletes.aidainternational.org/Profile-8aaff744-bf5c-43e7-8fcd-e8df9cba08fe","(United States)","43 m","43 m","43","0","2015-05-11","Deja Blue VI","https://events.aidainternational.org/EventResults-1120"
"418.","Emmelie Alm","https://athletes.aidainternational.org/Profile-108c7e7e-dec2-4d39-bfd7-76438e2192a2","(Sweden)","43 m","43 m","43","0","2015-06-12","Spontaneous Blue Hole Competition","https://events.aidainternational.org/EventResults-1047"
"419.","Valery Tsykunenka","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000165b","(Belarus)","43 m","43 m","43","0","2015-06-24","Spontaneous Blue Hole Competition","https://events.aidainternational.org/EventResults-1048"
"420.","Robert Cetler","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000001f0","(Poland)","43 m","43 m","43","0","2015-08-19","Zawody Krystalicznej Wody","https://events.aidainternational.org/EventResults-1253"
"421.","Mihalis Filinis3","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000f63","(Greece)","43 m","43 m","43","0","2015-08-27","RedCcup","https://events.aidainternational.org/EventResults-1050"
"422.","Estrella Navarro","https://athletes.aidainternational.org/Profile-81c51ec4-4d31-4191-aaec-abd6aa020a37","(Mexico)","43 m","43 m","43","0","2016-05-01","Vertical Blue 2016","https://events.aidainternational.org/EventResults-82"
"423.","Meghan Gilmore","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001622","(United States)","43 m","43 m","43","0","2016-05-12","Deja Blue 7","https://events.aidainternational.org/EventResults-181"
"424.","Luis Ramirez","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001746","(Venezuela)","43 m","43 m","43","0","2016-11-15","Australian Depth National Freediving Championship 2016","https://events.aidainternational.org/EventResults-123"
"425.","Gemma O'Brien","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000014b5","(New Zealand)","43 m","43 m","43","0","2017-03-18","CRESSI Freediving New Zealand Depth Nationals","https://events.aidainternational.org/EventResults-233"
"426.","Natalie Rudman","https://athletes.aidainternational.org/Profile-07120fb6-e145-4f22-b3a2-3ceab8fd5e5b","(South Africa)","43 m","43 m","43","0","2017-08-28","AIDA World Depth Championship 2017","https://events.aidainternational.org/EventResults-1955"
"427.","Eugen Goettling","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000e52","(Austria)","43 m","43 m","43","0","2018-07-07","Cool Down 2018 (lake)","https://events.aidainternational.org/EventResults-2081"
"428.","Timon Rüth","https://athletes.aidainternational.org/Profile-a3681828-83a5-4c18-b42a-a0acda546086","(Germany)","43 m","43 m","43","0","2018-10-24","AFA Depth Nationals 2018","https://events.aidainternational.org/EventResults-2229"
"429.","Jay Ku","https://athletes.aidainternational.org/Profile-53eceb68-76cc-46b5-b6f9-691f5ea750b6","(Taiwan)","43 m","43 m","43","0","2018-11-07","Sabang International Freediving Competition 2018","https://events.aidainternational.org/EventResults-2202"
"430.","Matt Anderson","https://athletes.aidainternational.org/Profile-b36ec3db-2eaf-42f3-a7a9-d2aba3d51a3d","(Australia)","43 m","43 m","43","0","2019-11-06","AIDA SABANG INTERNATIONAL FREEDIVING COMPETITION 2019","https://events.aidainternational.org/EventResults-2595"
"431.","Marc Andre Piche","https://athletes.aidainternational.org/Profile-b0a6f24a-a215-4b5d-aeed-6d35ec056324","(Canada)","48 m","53 m","42","6","2017-08-20","Caribbean Cup 2017","https://events.aidainternational.org/EventResults-1954"
"432.","Euzebio Saenz De St. Maria","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000005a3","(Spain)","42 m","42 m","42","0","2005-11-05","Triple Depth - Freedive Dahab","https://events.aidainternational.org/EventResults-946"
"433.","Panos Lianos","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000031a","(Greece)","42 m","42 m","42","0","2007-07-15","AIDA Hellas Summer Event 2007","https://events.aidainternational.org/EventResults-1464"
"434.","Timo Jattu","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000000bd","(Denmark)","42 m","42 m","42","0","2007-08-14","Nordic Deep with Six Competitions in One","https://events.aidainternational.org/EventResults-381"
"435.","Tobias Nilsson","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000049c","(Sweden)","42 m","42 m","42","0","2007-09-02","FSE Stockholm Beginners Event","https://events.aidainternational.org/EventResults-382"
"436.","Karoline Meyer","https://athletes.aidainternational.org/Profile-7bf32cf3-005b-4870-868b-dd794e3f42ab","(Brazil)","42 m","42 m","42","0","2007-09-15","1st Blue Lake Invitational 2007","https://events.aidainternational.org/EventResults-488"
"437.","Annelie Pompe","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000545","(Sweden)","42 m","42 m","42","0","2007-10-21","Triple Depth","https://events.aidainternational.org/EventResults-954"
"438.","Maria Livbjerg","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000005c3","(Denmark)","42 m","42 m","42","0","2008-04-18","Bizzy blue hole 2008","https://events.aidainternational.org/EventResults-957"
"439.","Petr Vala","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000028a","(Czech Republic)","42 m","42 m","42","0","2009-07-03","Rab Dive Off 2009","https://events.aidainternational.org/EventResults-1522"
"440.","Stuart Bond","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-0000000008e7","(United Kingdom)","42 m","42 m","42","0","2009-09-06","Triple Depth 2009","https://events.aidainternational.org/EventResults-963"
"441.","Maria Teresa Solomons","https://athletes.aidainternational.org/Profile-c5b6c5d3-23b0-47b9-ab5a-2ee48f3486de","(Mexico)","42 m","42 m","42","0","2010-06-14","3rd Mediterranean Freediving Meeting","https://events.aidainternational.org/EventResults-1478"
"442.","Hanli Prinsloo","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001765","(South Africa)","42 m","42 m","42","0","2010-10-07","FDD Mini Competition","https://events.aidainternational.org/EventResults-974"
"443.","Pavel Selimyan","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000be3","(Russian Federation)","42 m","42 m","42","0","2013-06-23","FREEDIVE DAHAB / BLUE IMMERSION June minicomp","https://events.aidainternational.org/EventResults-1021"
"444.","Guillaume Filion","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000001253","(Canada)","42 m","42 m","42","0","2013-09-15","AIDA INDIVIDUAL DEPHT WORLD CHAMPIONSHIP 2013","https://events.aidainternational.org/EventResults-928"
"445.","Yulia Maryevich","https://athletes.aidainternational.org/Profile-bf6f2053-292d-4042-813e-75a255e9199b","(Latvia)","42 m","42 m","42","0","2013-09-15","AIDA INDIVIDUAL DEPHT WORLD CHAMPIONSHIP 2013","https://events.aidainternational.org/EventResults-928"
"446.","Tomas Jonsson","https://athletes.aidainternational.org/Profile-dfb2363a-2895-4f06-bf76-7d67a9cc7aaa","(Sweden)","42 m","42 m","42","0","2014-08-08","Swedish championship in depth","https://events.aidainternational.org/EventResults-366"
"447.","Romain Hinfray","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-00000000167f","(France)","42 m","42 m","42","0","2015-06-20","Nice Abyss Contest 2015","https://events.aidainternational.org/EventResults-910"
"448.","Rosibel Molina","https://athletes.aidainternational.org/Profile-00000000-0000-0000-0000-000000000c57","(Cuba)","42 m","42 m","42","0","2016-11-11","Blue Element 2016","https://events.aidainternational.org/EventResults-21"
"449.","Scott Amos","https://athletes.aidainternational.org/Profile-c006ef24-dd11-4aaf-a11a-d75b0b6fb453","(United Kingdom)","42 m","42 m","42","0","2017-05-14","Deja Blue 8","https://events.aidainternational.org/EventResults-247"
"450.","Lenica Reggie","https://athletes.aidainternational.org/Profile-59c4dc53-591f-47c9-8963-38c48d562b9f","(Finland)","42 m","42 m","42","0","2018-03-29","Apnea Bali Mini Comp","https://events.aidainternational.org/EventResults-2061"
"451.","Kyungjoo Ko","https://athletes.aidainternational.org/Profile-0bfc3453-f9b3-42c8-9d7b-d07c53a33aa7","(Republic of Korea)","42 m","42 m","42","0","2018-09-19","Authentic Big Blue 2018","https://events.aidainternational.org/EventResults-2042"
